Explanation;Target
Vodafone Red'li müşteriyim Garanti BBVA dan hiçbir şekilde SMS alamıyorum. Banka operatör kaynaklı olduğunu söylüyor. Vodafone bir türlü ulaşamıyorum. Vodafone 3 kez arandığımı söylüyor fakat kesinlikle arayan olmadı bankacılık işlemi kredi kartı dahil kullanamıyorum.;0
"Vodafone'a geçmek istedim ama kurye sorun yaratıyor. İş merkezinin 3. katındayım, kurye bugün geldi. Güvenlikten beri aratarak aşağıya inmem gerektiğini, iş merkezine girmelerinin yasak olduğunu söyledi. Ben de burası ofis katı, ev gibi bina; sen kapıya gelip 5. kattaki kişiyi aşağıya mı çağırıyorsunuz dedim ama kurye gelmeyeceğini, teslim etmeyeceğini, benim aşağıya inmem gerektiğini söyledi ve çekip gitti. Vodafone'u aradım, 25 dakika sonra ancak bağlandım. Hat geçişlerine yardımcı olamayacaklarını, ancak açık hatlara yardımcı olduklarını söyleyerek Şikayetvar'a şikayet edin dediler. Komikti gerçekten, 25 dakika bekleyip bu karşılığı almak. Şimdi şikayet ediyorum. Hat gelmeyecekse biz Vodafone'a geçmeyelim.";0
Yıllardır Vodafone kullanıcısıyım. Kolay paket alımında sorun yaşadığım için belkide ilk kez müşteri hizmetlerine işim düştü aradım ama yarım saati geçkin hattayım cevap yok. Bankayı arasanız max. 10 dakika hatta beklerken nasıl oluyor da bir operatör şirketine bir türlü ulaşılamıyor?;0
Hem Youtube.com kullanmak için hem de paketimdeki internetin azalmasından dolayı aylık sınırsız Video Pass paketini aldım. Aktif olduğu mesajını gördükten sonra internetimin 5GB olduğunu gördüm. Bir süre kullandıktan sonra paketinizin %80 kullandınız mesajı geldi. Kontrol ettiğimde 4gb kaldığını gördüm. Bu zaman diliminde Youtube.com'dan başka hiçbir uygulama kullanmadım. Kullanmaya devam ettim ve şu an 1.5GB ye yakın internetim kaldı. Video Pass paketine güvenip Youtube.com kullandığım için internetim azalmaya devam etti. Sizin sorununuz yüzünden internetim bitiyor diye ek paket almakta istemiyorum. İnternetim bitince aşım uygulanacak. Ben benden kaynaklı bir sorun olmadığı için kaybımın karşılanmasını istiyorum. Video Pass paketine de verdiğim yaklaşık 110 TL nin de iadesini istiyorum. Ben bu sorunu ilk defa yaşamıyorum. Önceden de bu sorunu yaşadım. Müşteri hizmetlerini arayınca bu konuda çok yardımcı olduklarını düşünmüyorum. Buraya yazıyorum en azından benim sorunum çözülsün, başkaları da bu sorunu yaşamasın.;0
Vodafone Red'in Budget firmasından araç kiralamasında %40 indirim kodunu almak istedim fakat, fırsatlarım arasında Budget yok. Arkadaşlarımın uygulamalarına baktık onlarda var. Aynı tarifeleri kullanmamıza rağmen sadece Budget değil birçok indirim fırsatı onlara tanımlanmış benim uygulamamda yok. Siz ayrıcalıkları kafanıza göre mi yüklüyorsunuz? Müşteri hizmetleriyle hiç yapmadıysam 10 telefon görüşmesi yaptım sıfır aksiyon.;0
Vodafone kadar ilgisiz bir telekomünikasyon şirketi görmedim. 2 gündür bir işlem yapmak için arıyorum ama asla bağlanamıyorum. Dün yarım saate yakın uğraştım bugün de 7. Dakikada bir temsilci açtı ve yine operatöre aktardı. 20 dakika oldu. Şu an daha ne kadar bekleyeceğim acaba. Bir iş yapıyorsanız hakkı ile yapın.;0
Vodafone 5405***990 numaralı hat sahibiyim. Hattı yeni aldım faturalıydı. Bana sattıkları fiyatının altına düştüğü ve hatla alakalı iletisim problemi çektiğim için hattı faturasıza çevirdim. Çevirirken de en az 3 defa sordum bana ceza ile beraber ne kadar ücret çıkacak diye sordum. Ceza ile kullanım ücretim 900 TL'yi geçmeyecek diye bilgi verildi tarafıma. En az 3 defa sordum! 1472 TL borç çıkartılmış tarafıma bu nedir böyle? Gerekirse bütün konuşmaları dinleyin, ben bu borcu kabul etmiyorum!;0
Vodafone üzerinden artık SMS ile reklam almak istemiyorum. İletişim izni için aradım yapamıyoruz dediler e devlete baktım e devlette de kapalı gözüküyor. Sitesine giriyorum ekranı açmıyor artık bana reklam amaçlı SMS atmayın ben sizin müşteriniz değilim!;0
Vodafone’un sunduğu internet hizmeti sayesinde, yüksek çözünürlüklü video izlemekten online oyun oynamaya kadar her türlü işlemi sorunsuz bir şekilde gerçekleştirebiliyorum. Hız ve kesintisizlik konusunda gerçekten çok memnunum.;1
Vodafone müşteri hizmetleri her zaman nazik, ilgili ve çözüm odaklı. Herhangi bir sorunum olduğunda hızlı bir şekilde yardımcı oluyorlar ve çözüm sağlıyorlar. Bu kadar iyi bir müşteri desteği sunan bir firma bulmak zor.;1
Vodafone’un fiyat-performans dengesi gerçekten çok iyi. Hem uygun fiyatlı tarifeler sunuyorlar hem de bu tarifelerin içerikleri çok tatmin edici. Fiyatları artırmadan bu kadar kaliteli hizmet sunmaları takdire şayan.;1
Özellikle şehir dışına çıktığımda bile Vodafone’un çekim gücünden çok memnunum. Diğer operatörlerde sinyal sorunları yaşarken, Vodafone hattımla her zaman bağlantıda kalabiliyorum.;1
Vodafone’un şeffaf fatura politikası gerçekten çok güven verici. Fatura geldiğinde ne kadar ödeyeceğimi ve hangi hizmetlerden yararlandığımı tam olarak biliyorum. Hiçbir sürprizle karşılaşmamak çok rahatlatıcı.;1
Vodafone’un sunduğu ek avantajlar ve kampanyalar sayesinde her zaman ekstra faydalar elde ediyorum. Özellikle hediye internet paketleri ve indirimli alışveriş fırsatlarıyla her zaman kazançlı çıkıyorum.;1
Vodafone’un teknolojik altyapısı sürekli yenileniyor ve güncel kalıyor. Yeni teknolojilere hızla adapte olmaları ve müşterilerine sunmaları gerçekten etkileyici.;1
Vodafone uygulaması, tüm işlemlerimi tek bir yerden kolayca yapabilmemi sağlıyor. Paket değişikliği, fatura ödeme, kullanım takibi gibi işlemleri birkaç tıklamayla halledebiliyorum.;1
Vodafone’un 4.5G hizmeti, özellikle büyük dosyalar indirirken ya da yüksek çözünürlüklü videolar izlerken mükemmel bir deneyim sunuyor. İnternet hızındaki bu kaliteyi çok seviyorum.;1
Zorlu hava koşullarında bile Vodafone’un bağlantı kalitesinden hiç taviz vermemesi beni çok etkiledi. Kar yağarken bile bağlantımda sorun yaşamamak büyük bir lüks.;1
Vodafone’un şehir dışında bile güçlü sinyal vermesi gerçekten çok değerli. Özellikle seyahat ederken iletişim kurabilmek için Vodafone hattımı kullanıyorum ve hiç pişman olmadım.;1
Vodafone’un mobil uygulaması, kullanıcı dostu tasarımıyla işlemlerimi çok kolay hale getiriyor. Faturalarımı takip etmek, paketlerimi yönetmek ve müşteri hizmetleriyle iletişime geçmek hiç bu kadar basit olmamıştı.;1
Vodafone’un esnek paket seçenekleri sayesinde ihtiyaçlarıma göre en uygun olanı seçebiliyorum. Kullanım alışkanlıklarıma uygun bir paket bulabilmek gerçekten çok rahatlatıcı.;1
Vodafone’un sunduğu ödül programları ve kampanyalar, müşteri olarak kendimi çok özel hissetmemi sağlıyor. Her zaman ekstra bir şeyler kazanmak gerçekten hoş.;1
Vodafone’un internet hızı, özellikle yoğun saatlerde bile asla düşmüyor. Akşam saatlerinde dahi videoları kesintisiz izleyebilmek mükemmel bir deneyim.;1
Vodafone’un sunduğu hediye internet paketleri, özellikle ay sonunda çok işime yarıyor. Aylık kotamı aştığım zaman bu paketlerle sorunsuz bir şekilde internete devam edebiliyorum.;1
Vodafone’un sağlam altyapısı sayesinde her türlü hava koşulunda ve farklı mekanlarda sorunsuz bir bağlantı kurabiliyorum. Bu güvencenin sağlanması gerçekten çok önemli.;1
Vodafone’da fatura ödemek her zaman çok kolay ve sorunsuz. Fatura detaylarını kolayca görebiliyor ve ödemenin doğruluğundan emin olabiliyorum.;1
Vodafone’un kullanıcı dostu arayüzü, özellikle teknolojiyle çok haşır neşir olmayan kişilerin bile kolayca işlem yapabilmesini sağlıyor. Bu konuda gerçekten öne çıkıyorlar.;1
Vodafone’un müşteri sadakati programı, uzun süredir Vodafone kullanan birisi olarak benim için çok anlamlı. Müşterilerini unutmadıklarını hissettirmek güzel bir uygulama.;1
Vodafone’un çekim gücü sayesinde, yüksek katlı binalarda veya bodrum katlarda bile sorunsuz bir şekilde iletişim kurabiliyorum. Bu, diğer operatörlerde sıkça yaşadığım bir sorun olduğu için büyük bir artı.;1
Vodafone’un sunduğu hizmetlere erişim, internet üzerinden çok kolay ve hızlı bir şekilde gerçekleştirilebiliyor. Mobil uygulama üzerinden her şeye ulaşabilmek büyük bir kolaylık sağlıyor.;1
Vodafone’un güvenilir hizmet anlayışı, özellikle işim gereği sürekli iletişimde olmam gerektiği için bana büyük bir rahatlık sağlıyor. Bağlantımın asla kesilmeyeceğini bilmek önemli.;1
Vodafone müşteri hizmetleri, her türlü sorunu hızlıca çözüme kavuşturuyor ve müşterilerini asla bekletmiyor. Bu kadar hızlı ve çözüm odaklı bir hizmeti başka yerde bulmak zor.;1
Vodafone’un sunduğu müşteri hizmetleri, her türlü soru ve sorunuza anında yanıt veriyor. Ayrıca müşteri temsilcileri çok nazik ve bilgilendirici, bu da her zaman memnuniyetle sonuçlanıyor.;1
Vodafone’un yüksek hızlı internet hizmeti, özellikle online oyun oynarken veya video konferans yaparken mükemmel bir deneyim sunuyor. Hiçbir kesinti yaşamadan bağlantımı sürdürebiliyorum.;1
Vodafone’un sunduğu geniş veri paketleri, internet ihtiyacımı fazlasıyla karşılıyor ve veri sıkıntısı yaşamadan ayı tamamlamamı sağlıyor. Bu geniş paketler sayesinde internet kesintisi yaşamıyorum.;1
Vodafone’un uygun fiyatlı tarifeleri, sunduğu hizmetlerin kalitesiyle karşılaştırıldığında gerçekten çok cazip. Hem bütçemi koruyorum hem de kaliteli hizmet alıyorum.;1
Vodafone’un sunduğu memnuniyet garantisi, müşteri olarak kendimi güvende hissetmemi sağlıyor. Herhangi bir sorun yaşadığımda hemen çözüm üretilmesi gerçekten çok değerli.;1
Vodafone’un sunduğu cazip kampanyalar, bütçemi koruyarak kaliteli hizmet almamı sağlıyor. Kampanyalar sayesinde her zaman ekstra kazançlı çıkıyorum.;1
Vodafone’un kesintisiz hizmet anlayışı sayesinde her zaman bağlantıda kalabiliyorum. İletişimimin kesintiye uğramaması, iş ve günlük yaşamımda büyük bir rahatlık sağlıyor.;1
Vodafone’un şeffaf hizmet anlayışı, faturalarımda asla bir sürprizle karşılaşmamamı sağlıyor. Hizmetlerim ve ödemelerim hakkında tam bilgi sahibi oluyorum.;1
Vodafone’un mobil uygulaması, faturalarımı ödemekten paketlerimi kontrol etmeye kadar her işlemi kolayca halledebilmemi sağlıyor. Kullanımı kolay ve anlaşılır bir arayüz sunmaları çok önemli.;1
Vodafone’un sunduğu esnek kullanım seçenekleri, kullanım alışkanlıklarıma göre en uygun paketi seçmemi sağlıyor. Böylece gereksiz harcamalar yapmıyorum.;1
Vodafone ile her yerde, en ücra köşelerde bile bağlantı kurabiliyorum. Şehir dışında ya da kırsal alanlarda dahi bağlantımın kesilmemesi büyük bir avantaj.;1
Vodafone’un sunduğu ödüller ve kampanyalar, müşteri olarak bana ekstra faydalar sağlıyor. Bu tür avantajlar sayesinde her zaman daha fazlasını elde ediyorum.;1
Vodafone’un sunduğu güvenli iletişim, veri güvenliğime önem verdiklerini gösteriyor. Özellikle kişisel bilgilerimi koruma konusunda güven duymak çok önemli.;1
Vodafone’da fatura ödemek her zaman hızlı ve kolay bir işlem. Mobil uygulama üzerinden ödemenin birkaç dakika içinde yapılabilmesi çok büyük bir avantaj.;1
Vodafone’un sürekli güncellenen hizmetleri, teknolojiye ayak uydurmamı sağlıyor. Yeni özellikler ve teknolojik yenilikler her zaman hizmetlerine entegre ediliyor.;1
Vodafone’un teknolojik altyapısı, internette gezmekten büyük dosyalar indirmeye kadar her türlü işlemi çok daha hızlı bir şekilde yapmamı sağlıyor. Bu hız, günümüzde büyük bir ihtiyaç.;1
Vodafone’un geniş kapsama alanı, özellikle seyahat ederken her zaman bağlantıda kalmamı sağlıyor. Bağlantımın her yerde güçlü olması büyük bir avantaj.;1
Vodafone’un müşteri hizmetleri, her türlü soru ve sorunuza çok hızlı yanıt veriyor. Hızlı bir çözüm süreci, müşteri memnuniyeti açısından çok önemli.;1
Vodafone’un düşük maliyetli paketleri, kaliteli hizmet alırken bütçemi zorlamamamı sağlıyor. Uygun fiyatlarla sunulan bu paketler, bütçeme uygun ve ihtiyaçlarımı karşılıyor.;1
Vodafone’un online işlemler kolaylığı, her türlü işlemi internet üzerinden hızlı bir şekilde halletmemi sağlıyor. Bu sayede zamandan tasarruf ediyorum.;1
Vodafone’un yüksek hızda internet hizmeti, büyük dosyalar indirmek ve yüklemek için çok ideal. Hızlı internet bağlantısı, her türlü işlemi kolaylaştırıyor.;1
Vodafone’un güçlü çekim gücü, en ücra köşelerde bile sorunsuz iletişim kurmamı sağlıyor. Her yerde güçlü bir sinyal olması, her zaman bağlantıda kalmamı sağlıyor.;1
Vodafone’un cazip tarifeleri, sunduğu hizmetlerle karşılaştırıldığında çok uygun fiyatlı. Kaliteli hizmet alırken bütçemi de koruyorum.;1
Vodafone’un müşteri hizmetleri, her zaman nazik ve yardımcı. Sorunlarımı hemen çözmeleri ve her türlü konuda destek olmaları beni çok memnun ediyor.;1
Vodafone’un sunduğu geniş veri paketleri, her türlü internet ihtiyacımı karşılıyor ve veri sınırlaması yaşamıyorum. Bu geniş paketler, internette özgürce gezmemi sağlıyor.;1
Vodafone’un teknolojik yenilikleri, her zaman güncel kalmamı sağlıyor. Yeni teknolojiler ve hizmetler sayesinde her zaman en iyiye ulaşabiliyorum.;1
Vodafone’un sunduğu ek hizmetler, her türlü ihtiyacımı karşılıyor. İnternet hızından müşteri hizmetlerine kadar her şey mükemmel bir şekilde sunuluyor.;1
Vodafone’un cazip kampanyaları, her zaman ekstra kazançlı çıkmamı sağlıyor. Kampanyalar sayesinde bütçemi koruyarak kaliteli hizmet alıyorum.;1
Vodafone’un geniş kapsama alanı, her yerde bağlantı kurmamı sağlıyor. Şehir dışında veya kırsal alanlarda bile sinyal gücümün yüksek olması büyük bir avantaj.;1
Vodafone’un esnek paket seçenekleri, kullanım alışkanlıklarıma göre en uygun paketi seçmemi sağlıyor. Gereksiz harcamalar yapmamı engelliyor ve bütçemi koruyor.;1
Vodafone’un sunduğu güvenilir hizmet, işim gereği sürekli iletişimde olmam gerektiği için bana büyük bir rahatlık sağlıyor. Bağlantımın kesintiye uğramaması, iş ve günlük yaşamımda büyük bir konfor sunuyor.;1
Vodafone’un müşteri hizmetleri, her türlü soru ve sorunuza anında yanıt veriyor ve hızlı bir şekilde çözüm sağlıyor. Müşteri memnuniyetini ön planda tutan bu hizmet anlayışı, Vodafone’un tercih edilmesinde büyük bir rol oynuyor.;1
Vodafone’un sunduğu güvenli iletişim, veri güvenliğime önem verdiklerini gösteriyor. Özellikle kişisel bilgilerimi koruma konusunda güven duymak çok önemli ve bu konuda Vodafone’a güvenebiliyorum.;1
Vodafone’un yüksek hızda internet hizmeti, özellikle büyük dosyalar indirirken ya da yüksek çözünürlüklü videolar izlerken mükemmel bir deneyim sunuyor. Hiçbir kesinti yaşamadan bağlantımı sürdürebiliyorum.;1
Vodafone’un sunduğu ödül programları ve kampanyalar, müşteri olarak kendimi çok özel hissetmemi sağlıyor. Her zaman ekstra bir şeyler kazanmak gerçekten hoş.;1
Vodafone’un kesintisiz hizmet anlayışı sayesinde her zaman bağlantıda kalabiliyorum. İletişimimin kesintiye uğramaması, iş ve günlük yaşamımda büyük bir rahatlık sağlıyor.;1
Vodafone’un sunduğu güvenli iletişim, veri güvenliğime önem verdiklerini gösteriyor. Özellikle kişisel bilgilerimi koruma konusunda güven duymak çok önemli ve bu konuda Vodafone’a güvenebiliyorum.;1
Vodafone’un sunduğu yüksek hızlı internet hizmeti, özellikle online oyun oynarken veya video konferans yaparken mükemmel bir deneyim sunuyor. Hiçbir kesinti yaşamadan bağlantımı sürdürebiliyorum.;1
Vodafone’un sunduğu geniş veri paketleri, internet ihtiyacımı fazlasıyla karşılıyor ve veri sıkıntısı yaşamadan ayı tamamlamamı sağlıyor. Bu geniş paketler sayesinde internet kesintisi yaşamıyorum.;1
Vodafone’un sunduğu esnek paket seçenekleri, kullanım alışkanlıklarıma göre en uygun paketi seçmemi sağlıyor. Gereksiz harcamalar yapmamı engelliyor ve bütçemi koruyor.;1
Vodafone’un sunduğu güvenli iletişim, veri güvenliğime önem verdiklerini gösteriyor. Özellikle kişisel bilgilerimi koruma konusunda güven duymak çok önemli ve bu konuda Vodafone’a güvenebiliyorum.;1
Vodafone’un sunduğu cazip kampanyalar, bütçemi koruyarak kaliteli hizmet almamı sağlıyor. Kampanyalar sayesinde her zaman ekstra kazançlı çıkıyorum.;1
